set_id,set_number,set_name,theme,release_year,msrp_usd,start_date,end_date,observation_months,start_price_usd,price_12m_usd,price_24m_usd,roi_12m_pct,roi_24m_pct,annualized_roi_pct,max_drawdown_pct,win_12m,win_24m,source_dataset,pattern_tags
7155,,Trade Federation AAT,Star Wars,2000,19.9900,2018-01-01,2019-04-01,16,61.3300,52.1300,,-15.0008,,,-23.4270,0,,mendeley_whole_2018_2019,"[""franchise_power""]"
7156,,Corroder,Hero factory,2010,12.9900,2018-01-01,2019-04-01,16,24.2000,23.4000,,-3.3058,,,-6.6613,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7157,,Thunder,Hero factory,2010,12.9900,2018-01-01,2019-04-01,16,23.2000,23.1300,,-0.3017,,,-5.8651,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7158,,Furno Bike,Hero factory,2010,29.9900,2018-01-01,2019-04-01,16,42.2000,35.5300,,-15.8057,,,-17.3697,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7159,,Star Wars Bucket,Star Wars,2000,24.9900,2018-01-01,2019-04-01,16,60.6000,60.8700,,0.4455,,,-12.7393,0,,mendeley_whole_2018_2019,"[""franchise_power""]"
7160,,Drop Ship,Hero factory,2010,49.9900,2018-01-01,2019-04-01,16,36.7300,38.6000,,5.0912,,,-8.7528,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7161,,Gungan Sub,Star Wars,1999,49.9900,2018-01-01,2019-04-01,16,65.5300,67.0000,,2.2432,,,-3.8324,0,,mendeley_whole_2018_2019,"[""franchise_power""]"
7162,,Rotor,Hero factory,2010,19.9900,2018-01-01,2019-04-01,16,35.9300,28.8000,,-19.8441,,,-25.7732,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7163,,Republic Gunship,Star Wars,2002,89.9900,2018-01-01,2019-04-01,16,239.3300,197.6000,,-17.4362,,,-20.2482,0,,mendeley_whole_2018_2019,"[""franchise_power""]"
7164,,Preston Stormer,Hero factory,2010,7.9900,2018-01-01,2019-04-01,16,24.9200,24.7300,,-0.7624,,,-4.1473,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7165,,Natalie Breez,Hero factory,2010,7.9900,2018-01-01,2019-04-01,16,16.4600,18.3300,,11.3609,,,-1.1675,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7166,,Imperial Shuttle,Star Wars,2001,34.9900,2018-01-01,2019-04-01,16,68.4000,66.0000,,-3.5088,,,-18.2561,0,,mendeley_whole_2018_2019,"[""franchise_power""]"
7167,,William Furno,Hero factory,2010,7.9900,2018-01-01,2019-04-01,16,22.8500,21.6700,,-5.1641,,,-5.2056,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7168,,Duncan Bulk,Hero factory,2010,7.9900,2018-01-01,2019-04-01,16,23.0000,24.2300,,5.3478,,,0.0000,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7169,,Mark Surge,Hero factory,2010,7.9900,2018-01-01,2019-04-01,16,23.8800,24.2500,,1.5494,,,-1.8425,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7171,,Mos Espa Podrace,Star Wars,1999,89.9900,2018-01-01,2019-04-01,16,84.5300,95.5300,,13.0131,,,-11.5147,0,,mendeley_whole_2018_2019,"[""franchise_power""]"
7179,,Duncan Bulk and Vapour,Hero factory,2010,24.9900,2018-01-01,2019-04-01,16,38.2000,36.3300,,-4.8953,,,-5.3413,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7180,,B-wing at Rebel Control Center,Star Wars,2000,29.9900,2018-01-01,2019-04-01,16,53.0000,53.8000,,1.5094,,,-16.8241,0,,mendeley_whole_2018_2019,"[""franchise_power""]"
7181,,TIE Interceptor,Star Wars,2000,99.9900,2018-01-01,2019-04-01,16,537.0000,373.1300,,-30.5158,,,-31.2235,0,,mendeley_whole_2018_2019,"[""franchise_power""]"
7184,,Trade Federation MTT,Star Wars,2000,49.9900,2018-01-01,2019-04-01,16,87.3300,84.3300,,-3.4352,,,-9.5847,0,,mendeley_whole_2018_2019,"[""franchise_power""]"
7186,,Watto’s Junkyard,Star Wars,2001,49.9900,2018-01-01,2019-04-01,16,103.6000,79.8700,,-22.9054,,,-25.4151,0,,mendeley_whole_2018_2019,"[""franchise_power""]"
7187,,Escape from Dragon’s Prison,Castle,2011,19.9900,2018-01-01,2019-04-01,16,73.8000,59.7300,,-19.0650,,,-30.7182,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7188,,King’s Carriage Ambush,Castle,2011,39.9900,2018-01-01,2019-04-01,16,44.4700,41.3300,,-7.0609,,,-32.5000,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7189,,Mill Village Raid,Castle,2011,69.9900,2018-01-01,2019-04-01,16,161.3300,158.0000,,-2.0641,,,-28.1915,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7190,,Millennium Falcon,Star Wars,2000,99.9900,2018-01-01,2019-04-01,16,157.4000,148.1000,,-5.9085,,,-15.0676,0,,mendeley_whole_2018_2019,"[""franchise_power""]"
7191,,X-wing Fighter,Star Wars,2000,149.9900,2018-01-01,2019-04-01,16,569.9300,512.2000,,-10.1293,,,-22.4145,0,,mendeley_whole_2018_2019,"[""franchise_power""]"
7194,,Yoda,Star Wars,2002,99.9900,2018-01-01,2019-04-01,16,463.4000,325.6700,,-29.7216,,,-50.5826,0,,mendeley_whole_2018_2019,"[""franchise_power""]"
7195,,Ambush In Cairo,Indiana Jones,2009,10.9900,2018-01-01,2019-04-01,16,55.3300,48.2700,,-12.7598,,,-47.5872,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7196,,Chauchilla Cemetery Battle,Indiana Jones,2009,19.9900,2018-01-01,2019-04-01,16,64.0700,57.8700,,-9.6769,,,-20.1122,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7197,,Venice Canal Chase,Indiana Jones,2009,39.9900,2018-01-01,2019-04-01,16,78.2000,75.2700,,-3.7468,,,-7.6121,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7198,,Fighter Plane Attack,Indiana Jones,2009,49.9900,2018-01-01,2019-04-01,16,108.3300,101.6000,,-6.2125,,,-36.5455,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7199,,The Temple of Doom,Indiana Jones,2009,89.9900,2018-01-01,2019-04-01,16,253.4000,223.6700,,-11.7324,,,-15.6757,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7200,,Final Duel I,Star Wars,2002,6.9900,2018-01-01,2019-04-01,16,29.0000,26.6700,,-8.0345,,,-30.1412,0,,mendeley_whole_2018_2019,"[""franchise_power""]"
7201,,Final Duel II,Star Wars,2002,6.9900,2018-01-01,2019-04-01,16,17.0000,18.2000,,7.0588,,,-22.5238,0,,mendeley_whole_2018_2019,"[""franchise_power""]"
7203,,Jedi Defense I,Star Wars,2002,6.9900,2018-01-01,2019-04-01,16,24.6000,25.6700,,4.3496,,,-25.5602,0,,mendeley_whole_2018_2019,"[""franchise_power""]"
7204,,Jedi Defense II,Star Wars,2002,6.9900,2018-01-01,2019-04-01,16,23.0700,24.8000,,7.4989,,,-21.1786,0,,mendeley_whole_2018_2019,"[""franchise_power""]"
7206,,Fire Helicopter,City,2010,39.9900,2018-01-01,2019-04-01,16,44.4000,41.9300,,-5.5631,,,-12.8689,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7207,,Fire Boat,City,2010,49.9900,2018-01-01,2019-04-01,16,58.0800,49.8000,,-14.2562,,,-20.4650,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7208,,Fire Station,City,2010,79.9900,2018-01-01,2019-04-01,16,96.0000,128.6000,,33.9583,,,-16.2566,1,,mendeley_whole_2018_2019,"[""general_collectible""]"
7213,,Off-Road Fire Truck & Fireboat,City,2010,39.9900,2018-01-01,2019-04-01,16,60.9300,53.2000,,-12.6867,,,-15.2866,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7235,,Police Motorcycle,City,2005,3.9900,2018-01-01,2019-04-01,16,16.1300,16.0000,,-0.8060,,,-4.0416,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7236,,Police Car,City,2005,4.9900,2018-01-01,2019-04-01,16,18.9000,18.8000,,-0.5291,,,-11.6022,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7237,,Police Station,City,2005,69.9900,2018-03-01,2019-04-01,14,62.0000,54.0000,,-12.9032,,,-12.9032,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7238,,Fire Helicopter,City,2005,9.9900,2018-01-01,2019-04-01,16,15.6000,17.1700,,10.0641,,,0.0000,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7239,,Fire Truck,City,2005,19.9900,2018-01-01,2019-04-01,16,43.0000,35.1300,,-18.3023,,,-37.8372,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7240,,Fire Station,City,2005,29.9900,2018-01-01,2019-04-01,16,48.6700,45.5000,,-6.5133,,,-20.3822,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7242,,Street Sweeper,City,2005,4.9900,2018-01-01,2019-04-01,16,25.6700,25.0700,,-2.3374,,,-6.5056,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7243,,Construction Site,City,2005,39.9900,2018-01-01,2019-04-01,16,77.4300,80.5300,,4.0036,,,-6.9433,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7244,,Speedboat,City,2005,29.9900,2018-01-01,2019-04-01,16,31.0000,31.3300,,1.0645,,,-22.6420,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7245,,Prisoner Transport,City,2005,9.9900,2018-01-01,2019-04-01,16,27.6000,21.8600,,-20.7971,,,-20.7971,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7246,,Mini Digger,City,2005,2.9900,2018-01-01,2019-04-01,16,11.9200,13.8700,,16.3591,,,-7.1597,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7248,,Digger,City,2005,19.9900,2018-01-01,2019-04-01,16,38.5700,40.1300,,4.0446,,,-13.9546,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7249,,XXL Mobile Crane,City,2005,49.9900,2018-01-01,2019-04-01,16,181.2700,132.5300,,-26.8881,,,-29.4694,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7250,,Clone Scout Walker,Star Wars,2005,9.9900,2018-01-01,2019-04-01,16,31.4000,21.5300,,-31.4331,,,-41.7541,0,,mendeley_whole_2018_2019,"[""franchise_power""]"
7251,,Darth Vader Transformation,Star Wars,2005,6.9900,2018-01-01,2019-04-01,16,38.8000,26.1300,,-32.6546,,,-35.8247,0,,mendeley_whole_2018_2019,"[""franchise_power"", ""adult_display""]"
7252,,Droid Tri-Fighter,Star Wars,2005,14.9900,2018-01-01,2019-04-01,16,21.0700,24.1300,,14.5230,,,-9.7345,0,,mendeley_whole_2018_2019,"[""franchise_power""]"
7255,,General Grievous Chase,Star Wars,2005,19.9900,2018-01-01,2019-04-01,16,28.8200,30.2000,,4.7883,,,-12.1814,0,,mendeley_whole_2018_2019,"[""franchise_power""]"
7256,,Jedi Starfighter and Vulture Droid,Star Wars,2005,19.9900,2018-01-01,2019-04-01,16,46.6700,33.4000,,-28.4337,,,-39.6676,0,,mendeley_whole_2018_2019,"[""franchise_power""]"
7257,,Ultimate Lightsaber Duel,Star Wars,2005,29.9900,2018-01-01,2019-04-01,16,29.3300,40.3800,,37.6747,,,-14.0811,1,,mendeley_whole_2018_2019,"[""franchise_power""]"
7258,,Wookiee Attack,Star Wars,2005,29.9900,2018-01-01,2019-04-01,16,69.8000,54.4700,,-21.9628,,,-30.6759,0,,mendeley_whole_2018_2019,"[""franchise_power""]"
7259,,ARC70 Fighter,Star Wars,2005,39.9900,2018-01-01,2019-04-01,16,103.8000,66.6000,,-35.8382,,,-47.5841,0,,mendeley_whole_2018_2019,"[""franchise_power""]"
7260,,Wookiee Catamaran,Star Wars,2005,49.9900,2018-01-01,2019-04-01,16,14.7500,20.2300,,37.1525,,,-5.7619,1,,mendeley_whole_2018_2019,"[""franchise_power""]"
7261,,Clone Turbo Tank,Star Wars,2005,89.9900,2018-02-01,2019-04-01,15,102.0000,21.8800,,-78.5490,,,-80.3922,0,,mendeley_whole_2018_2019,"[""franchise_power""]"
7262,,TIE Fighter and Y-Wing,Star Wars,2004,49.9900,2018-01-01,2019-04-01,16,54.5000,57.7000,,5.8716,,,-4.1050,0,,mendeley_whole_2018_2019,"[""franchise_power""]"
7263,,TIE Fighter,Star Wars,2005,19.9900,2018-01-01,2019-04-01,16,57.0000,48.7300,,-14.5088,,,-34.7969,0,,mendeley_whole_2018_2019,"[""franchise_power""]"
7264,,Imperial Inspection,Star Wars,2005,49.9900,2018-01-01,2019-04-01,16,160.3300,104.8800,,-34.5849,,,-40.4728,0,,mendeley_whole_2018_2019,"[""franchise_power""]"
7279,,Police Minifigure Collection,City,2011,9.9900,2018-01-01,2019-04-01,16,17.4700,15.0700,,-13.7378,,,-25.9900,0,,mendeley_whole_2018_2019,"[""series_completism""]"
7280,,Straight & Crossroad Plates,City,2005,14.9900,2018-01-01,2019-04-01,16,16.3300,20.1300,,23.2701,,,-31.5591,1,,mendeley_whole_2018_2019,"[""general_collectible""]"
7281,,T-Junction & Curved Road Plates,City,2005,14.9900,2018-01-01,2019-04-01,16,20.4000,19.3300,,-5.2451,,,-26.8137,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7283,,Ultimate Space Battle,Star Wars,2005,49.9900,2018-01-01,2019-04-01,16,185.0000,183.0000,,-1.0811,,,-4.2541,0,,mendeley_whole_2018_2019,"[""franchise_power"", ""stem_icon""]"
7285,,Police Dog Unit,City,2011,12.9900,2018-01-01,2019-04-01,16,28.4000,23.0700,,-18.7676,,,-21.8310,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7286,,Prisoner Transport,City,2011,19.9900,2018-01-01,2019-04-01,16,23.9300,31.2000,,30.3803,,,-6.6823,1,,mendeley_whole_2018_2019,"[""general_collectible""]"
7287,,Police Boat,City,2011,39.9900,2018-01-01,2019-04-01,16,37.0900,35.1300,,-5.2844,,,-5.4374,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7288,,Mobile Police Unit,City,2011,44.9900,2018-01-01,2019-04-01,16,55.4700,48.6000,,-12.3851,,,-19.2410,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7291,,Street Rebel,Creator,2012,19.9900,2018-01-01,2019-04-01,16,21.9300,20.2700,,-7.5695,,,-26.3913,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7292,,Propeller Adventures,Creator,2012,19.9900,2018-01-01,2019-04-01,16,26.2700,23.6700,,-9.8972,,,-14.8864,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7301,,Rover,Space,2001,2.9900,2018-01-01,2019-04-01,16,9.5000,9.7500,,2.6316,,,-5.6147,0,,mendeley_whole_2018_2019,"[""stem_icon""]"
7302,,Worker Robot,Space,2001,2.9900,2018-11-01,2019-04-01,6,5.0000,,,,,,0.0000,0,,mendeley_whole_2018_2019,"[""stem_icon""]"
7310,,Mono Jet,Space,2001,3.9900,2018-01-01,2019-04-01,16,9.1700,8.7900,,-4.1439,,,-8.7774,0,,mendeley_whole_2018_2019,"[""stem_icon""]"
7311,,Red Planet Cruiser,Space,2001,6.9900,2018-01-01,2019-04-01,16,17.5500,13.7300,,-21.7664,,,-27.5027,0,,mendeley_whole_2018_2019,"[""stem_icon""]"
7312,,T-3 Trike,Space,2001,9.9900,2018-01-01,2019-04-01,16,19.3800,20.2700,,4.5924,,,-2.4543,0,,mendeley_whole_2018_2019,"[""stem_icon""]"
7313,,Red Planet Protector,Space,2001,19.9900,2018-01-01,2019-04-01,16,19.5700,21.1300,,7.9714,,,-4.8848,0,,mendeley_whole_2018_2019,"[""stem_icon""]"
7314,,Recon Mech RP,Space,2001,19.9900,2018-01-01,2019-04-01,16,28.6700,27.7300,,-3.2787,,,-9.3791,0,,mendeley_whole_2018_2019,"[""stem_icon""]"
7315,,Solar Explorer,Space,2001,34.9900,2018-01-01,2019-04-01,16,38.7100,29.1500,,-24.6965,,,-28.5973,0,,mendeley_whole_2018_2019,"[""stem_icon""]"
7316,,Excavation Searcher,Space,2001,49.9900,2018-01-01,2019-04-01,16,40.0000,38.0000,,-5.0000,,,-11.1670,0,,mendeley_whole_2018_2019,"[""stem_icon""]"
7317,,Aero Tube Hanger,Space,2001,89.9900,2018-01-01,2019-04-01,16,54.0000,60.1400,,11.3704,,,-10.6787,0,,mendeley_whole_2018_2019,"[""stem_icon""]"
7324,,City Advent Calendar,City,2005,14.9900,2018-01-01,2019-04-01,16,24.5000,21.6300,,-11.7143,,,-20.4472,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7344,,Dump Truck,City,2005,29.9900,2018-01-01,2019-04-01,16,80.0000,49.2000,,-38.5000,,,-38.5000,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7345,,Transport Chopper,Creator,2012,34.9900,2018-01-01,2019-04-01,16,33.7300,30.2000,,-10.4655,,,-33.7998,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7346,,Seaside House,Creator,2012,49.9900,2018-01-01,2019-04-01,16,57.4000,50.0000,,-12.8920,,,-17.1951,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7347,,Highway Pickup,Creator,2012,79.9900,2018-01-01,2019-04-01,16,80.4000,59.1300,,-26.4552,,,-26.4552,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7467,,International Space Station,Discovery,2003,14.9900,2018-01-01,2019-04-01,16,90.3300,97.4700,,7.9044,,,-15.2188,0,,mendeley_whole_2018_2019,"[""stem_icon""]"
7468,,Saturn V Moon Mission,Discovery,2003,19.9900,2018-01-01,2019-04-01,16,118.5300,90.5300,,-23.6227,,,-33.6259,0,,mendeley_whole_2018_2019,"[""stem_icon""]"
7469,,Mission To Mars,Discovery,2003,29.9900,2018-01-01,2019-04-01,16,97.6700,81.2000,,-16.8629,,,-32.0520,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7470,,Space Shuttle Discovery-STS-31,Discovery,2003,49.9900,2018-01-01,2019-04-01,16,155.7300,174.1300,,11.8153,,,-8.8165,0,,mendeley_whole_2018_2019,"[""stem_icon""]"
7471,,Mars Exploration Rover,Discovery,2003,89.9900,2018-01-01,2019-04-01,16,131.1300,127.1300,,-3.0504,,,-12.0347,0,,mendeley_whole_2018_2019,"[""stem_icon""]"
7498,,Police Station,City,2011,99.9900,2018-01-01,2019-04-01,16,113.0700,133.2000,,17.8031,,,-12.6017,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7499,,Flexible and Straight Tracks,City,2011,19.9900,2018-01-01,2019-04-01,16,21.4000,25.4700,,19.0187,,,-25.5737,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7553,,Advent Calendar,City,2011,34.9900,2018-01-01,2019-04-01,16,37.1300,34.4700,,-7.1640,,,-11.6398,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7566,,Farmer,City,2010,3.9900,2018-01-01,2019-04-01,16,10.8000,10.7300,,-0.6481,,,-7.7269,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7567,,Traveller,City,2010,5.0000,2018-01-01,2019-04-01,16,10.4000,11.5300,,10.8654,,,-6.5200,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7569,,Desert Attack,Prince of Persia,2010,10.9900,2018-01-01,2019-04-01,16,10.4000,12.0000,,15.3846,,,-19.8743,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7570,,The Ostrich Race,Prince of Persia,2010,19.9900,2018-01-01,2019-04-01,16,16.4700,19.4700,,18.2149,,,-15.7863,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7571,,The Fight for the Dagger,Prince of Persia,2010,29.9900,2018-01-01,2019-04-01,16,24.4000,19.1300,,-21.5984,,,-38.4752,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7572,,Quest Against Time,Prince of Persia,2010,49.9900,2018-01-01,2019-04-01,16,28.0700,35.0000,,24.6883,,,-13.2031,1,,mendeley_whole_2018_2019,"[""general_collectible""]"
7573,,Battle of Alamut,Prince of Persia,2010,79.9900,2018-01-01,2019-04-01,16,74.7300,83.2700,,11.4278,,,-20.2681,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7590,,Woody and Buzz to the Rescue,Toy story,2010,19.9900,2018-01-01,2019-04-01,16,65.2000,56.0000,,-14.1104,,,-35.8742,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7591,,Construct-a-Zurg,Toy story,2010,24.9900,2018-01-01,2019-04-01,16,22.8700,25.5300,,11.6310,,,-14.2982,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7592,,Construct-a-Buzz,Toy story,2010,24.9900,2018-01-01,2019-04-01,16,65.4000,79.1300,,20.9939,,,-15.1835,1,,mendeley_whole_2018_2019,"[""general_collectible""]"
7593,,Buzz’s Star Command Spaceship,Toy story,2010,29.9900,2018-01-01,2019-04-01,16,54.9300,53.4700,,-2.6579,,,-19.0424,0,,mendeley_whole_2018_2019,"[""stem_icon""]"
7594,,Woody’s Roundup!,Toy story,2010,49.9900,2018-01-01,2019-04-01,16,82.7300,84.5300,,2.1758,,,-10.9303,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7595,,Army Men on Patrol,Toy story,2010,10.9900,2018-01-01,2019-04-01,16,26.0000,25.5300,,-1.8077,,,-17.2478,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7596,,Trash Compactor Escape,Toy story,2010,49.9900,2018-01-01,2019-04-01,16,63.7300,86.6000,,35.8858,,,-3.8685,1,,mendeley_whole_2018_2019,"[""general_collectible""]"
7597,,Western Train Chase,Toy story,2010,79.9900,2018-01-01,2019-04-01,16,140.7300,180.4700,,28.2385,,,-9.3233,1,,mendeley_whole_2018_2019,"[""general_collectible""]"
7598,,Pizza Planet Truck Rescue,Toy story,2010,39.9900,2018-01-01,2019-04-01,16,84.5300,100.1300,,18.4550,,,-3.2280,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7599,,Garbage Truck Getaway,Toy story,2010,49.9900,2018-01-01,2019-04-01,16,82.6000,78.1300,,-5.4116,,,-24.3792,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7620,,Indiana Jones Motorcycle Chase,Indiana Jones,2008,9.9900,2018-01-01,2019-04-01,16,53.4700,48.4700,,-9.3510,,,-40.6583,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7621,,Indiana Jones Lost Tomb and the Lost Tomb,Indiana Jones,2008,19.9900,2018-01-01,2019-04-01,16,83.0700,52.3300,,-37.0049,,,-42.6147,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7622,,Race for Treasure the Stolen Treasure,Indiana Jones,2008,29.9900,2018-01-01,2019-04-01,16,99.0700,74.6000,,-24.6997,,,-25.5779,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7623,,Temple Escape,Indiana Jones,2008,59.9900,2018-01-01,2019-04-01,16,217.5300,147.4700,,-32.2071,,,-36.7122,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7624,,Jungle Duel,Indiana Jones,2008,9.9900,2018-01-01,2019-04-01,16,44.0000,45.8000,,4.0909,,,-2.3362,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7625,,River Chase,Indiana Jones,2008,19.9900,2018-01-01,2019-04-01,16,50.2700,49.2700,,-1.9893,,,-13.7789,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7626,,Jungle Cutter,Indiana Jones,2008,39.9900,2018-01-01,2019-04-01,16,78.7300,59.8000,,-24.0442,,,-29.6348,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7627,,Temple of Skull the Crystal Skull,Indiana Jones,2008,79.9900,2018-01-01,2019-04-01,16,140.0000,92.2700,,-34.0929,,,-34.8973,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7628,,Peril in Peru,Indiana Jones,2008,49.9900,2018-01-01,2019-04-01,16,115.1300,92.0000,,-20.0903,,,-26.7107,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7630,,Front-End Loader,City,2009,12.9900,2018-01-01,2019-04-01,16,33.8000,33.2700,,-1.5680,,,-13.9938,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7631,,Dump Truck,City,2009,19.9900,2018-01-01,2019-04-01,16,39.4600,39.4700,,0.0253,,,-11.1415,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7632,,Crawler Crane,City,2009,64.9900,2018-01-01,2019-04-01,16,116.4000,113.8000,,-2.2337,,,-20.3566,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7633,,Construction Site,City,2009,99.9900,2018-01-01,2019-04-01,16,186.1800,113.4000,,-39.0912,,,-56.7234,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7634,,Tractor,City,2009,12.9900,2018-01-01,2019-04-01,16,41.7300,35.0000,,-16.1275,,,-27.7977,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7635,,4WD with Horse Trailer,City,2009,22.9900,2018-01-01,2019-04-01,16,51.2000,46.2000,,-9.7656,,,-17.5994,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7636,,Combine Harvester,City,2009,44.9900,2018-01-01,2019-04-01,16,177.3300,177.6700,,0.1917,,,-6.4446,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7637,,Farm,City,2009,89.9900,2018-01-01,2019-04-01,16,254.6000,251.0000,,-1.4140,,,-11.3193,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7638,,Tow Truck,City,2009,12.9900,2018-01-01,2019-04-01,16,26.4000,27.1300,,2.7652,,,-12.7218,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7639,,Camper,City,2009,16.9900,2018-01-01,2019-04-01,16,31.2700,36.2000,,15.7659,,,-22.3857,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
7641,,City Corner,City,2009,59.9900,2018-01-01,2019-04-01,16,85.1300,65.0700,,-23.5640,,,-32.0204,0,,mendeley_whole_2018_2019,"[""general_collectible""]"
